Scraping 9965 pages for '//div[contains(@class, 'accordion')]' elements, in batches of 8
This will result in 1246 batches.
"timestamp","batch","index","URL","attribute","Error"
"Sun, 19 Jul 2020 22:20:06 GMT","4","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/becky-shaw-published-in-speculative-strategies-in-interdisciplinary-arts-practice-t2","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:13 GMT","5","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/becky-shaw-continues-her-work-with-lafarge-tarmac","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/sharon-kivland","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/maria-hanson-in-live-jewellery-performance","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/prof-paul-atkinsons-inaugural-professorial-lecture","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/3d-printers-the-new-universal-tool-of-the-future","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/active-and-healthy-ageing-eu-cities-and-regions-get-star-ratings-to-recognise-excellent-projects-t2","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/freud-on-holiday","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:14 GMT","5","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/icon-magazine-featuring-paul-atkinson","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:21 GMT","6","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professorial-appointment","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professor-paul-atkinson-to-give-lecture-at-university-of-oxford","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/hester-reeve-awarded-residency","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-film-alone-together","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-asunder-screenings-2017","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/alastar-yoxall-on-rip-off-britain","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/annie-watson-shoes-that-walk-alone","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:22 GMT","6","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professor-lise-autogena-to-deliver-keynote","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:30 GMT","7","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/rose-butlers-film-box-selected-for-one-minute-international","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnsons-film-hinterland-selected-for-exhibition-at-hulls-new-humber-street-gallery","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/radiotherapy-bra-for-women-undergoing-breast-radiotherapy","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/sharon-kivlands-works","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/unhomely-street-selected-to-premiere-at-the-international-short-film-festival-of-oberhausen","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/walking-cities-london-book-launch","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/material-truths-at-site-gallery-sheffield","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:31 GMT","7","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professor-lise-autogena-to-present-at-international-data-publics-conference","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:38 GMT","8","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/professor-david-cotterrell-speaking-at-thaap-conference","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-film-asunder","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/the-design-museum-spotlights-the-abc-syringe-in-its-november-relaunch","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/rose-butlers-video-installation","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/major-new-exhibition-by-british-artist-keith-wilson","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnsons-film-alone-together-is-being-shown-as-part-of-michael-young-conference","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-selected-for-film-london-feature-film-development-programme","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:39 GMT","8","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-alone-together","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/abc-syringe-to-feature-in-bodyworks-on-tour","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/rose-butlers-short-film-the-fairs","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/sharon-kivland-freud-on-holiday","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/esther-johnson-loitering-with-intent","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/lise-autogena-exhibiting-at-anthropocene-monument-symposium-performance-and-exhibition-in-france","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:47 GMT","9","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/eu-fp7-project-mesch-successfully-kicked-off","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:48 GMT","9","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/stain-less-exhibition-kicks-off-galvanize-sheffield-2013","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:48 GMT","9","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/almost-but-not-quite","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:55 GMT","10","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/transmission-annual-4","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:55 GMT","10","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/magic-is-might-book","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:55 GMT","10","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/award-winning-packaging","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:55 GMT","10","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/keith-wilsons-latest-artwork-revealed-at-the-university-of-leeds","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:56 GMT","10","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/gravity-2014-15-programme","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:56 GMT","10","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/radio-feature-by-esther-johnson-broadcasting-on-radiotonic","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:56 GMT","10","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/sperk-stret-14-conference","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:20:56 GMT","10","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/researchers-requiem-for-lost-sound-of-sea","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:03 GMT","11","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/rachel-smith","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:03 GMT","11","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/world-ornamental-forum-2014","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/ahmed-omar-bali","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/lab-4-living-is-awarded-membership-of-the-enoll","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/gillian-hobson","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/dr-carrie-dunn","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/alessandro-soranzos-article-leads-to-invitation-to-develop-a-research-topic-at-frontiers","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:04 GMT","11","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/dancing-in-the-boardroom","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:12 GMT","12","2","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/former-pit-village-going-digital-with-new-archive","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:12 GMT","12","6","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/designers-have-the-gift-for-innovation-at-awards","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","4","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/networking-lunch-with-nihr-national-director-for-public-participation-and-engagement-in-research","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","7","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/rachel-emily-taylor","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","3","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/safiya-al-sharji","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","5","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/fahd-alsolamy","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","1","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/postgraduate-research/research-degree-students/afsaneh-tafazzoli-moghaddam","","ELEMENT NOT FOUND"
"Sun, 19 Jul 2020 22:21:13 GMT","12","0","https://www.shu.ac.uk/research/specialisms/culture-creativity-research-institute/news/good-design-becomes-a-habit-for-university-team","","ELEMENT NOT FOUND"
